51 Birch Street	/wiki/51_Birch_Street	2005	Doug Block	love, marriage, fidelity and a suburban family	Documentary	NULL	USA
52 Pick-Up	/wiki/52_Pick-Up	1986	John Frankenheimer	Roy Scheider, Ann-Margret, John Glover	Thriller, Crime	from Elmore Leonard novel	USA
52nd Street	/wiki/52nd_Street_(film)	1937	Harold Young	Dorothy Peterson, Kenny Baker, ZaSu Pitts	Musical Comedy	NULL	USA
54	/wiki/54_(film)	1998	Mark Christopher	Ryan Phillippe, Salma Hayek, Mike Myers, Neve Campbell	Drama	Miramax Films	USA
55 Days at Peking	/wiki/55_Days_at_Peking	1963	Nicholas Ray	Charlton Heston, Ava Gardner, David Niven	Drama	Allied Artists	USA
5th Ave Girl	/wiki/5th_Ave_Girl	1939	Gregory La Cava	Ginger Rogers, Walter Connolly, Verree Teasdale	Comedy	RKO	USA
6,000 Enemies	/wiki/6,000_Enemies	1939	George B. Seitz	Walter Pidgeon, Rita Johnson, Paul Kelly, Nat Pendleton	Crime Drama	MGM	USA
633 Squadron	/wiki/633_Squadron	1964	Walter Grauman	Cliff Robertson, George Chakiris	World War II drama	NULL	UK
6th Marine Division on Okinawa	/wiki/6th_Marine_Division_on_Okinawa	1945	NULL	Harlon Block	Documentary	Oscar-nominated film on Battle of Okinawa	USA
7 Faces of Dr. Lao	/wiki/7_Faces_of_Dr._Lao	1964	George Pal	Tony Randall, Arthur O'Connell, Barbara Eden	Fantasy	MGM	USA
7 Lives	/wiki/7_Lives	2011	Paul Wilkins	Danny Dyer, Kate Ashfield, Martin Compston	Fantasy Thriller	Revolver	UK
7 Women	/wiki/7_Women	1966	John Ford	Anne Bancroft, Sue Lyon, Margaret Leighton, Betty Field, Flora Robson, Mildred Dunnock, Eddie Albert	Drama	MGM	USA
711 Ocean Drive	/wiki/711_Ocean_Drive	1950	Joseph M. Newman	Edmond O'Brien, Joanne Dru, Dorothy Patrick	Crime drama	Columbia	USA
77 Park Lane	/wiki/77_Park_Lane	1931	Albert de Courville	Dennis Neilson-Terry, Betty Stockfeld	Crime	NULL	UK
7th Cavalry	/wiki/7th_Cavalry_(film)	1956	Joseph H. Lewis	Randolph Scott, Barbara Hale, Jay C. Flippen	Western	Columbia Pictures	USA
8 Ball Bunny	/wiki/8_Ball_Bunny	1950	Chuck Jones	Looney Tunes	Animation	NULL	USA
8 Heads in a Duffel Bag	/wiki/8_Heads_in_a_Duffel_Bag	1997	Tom Schulman	Joe Pesci, Andy Comeau, Kristy Swanson, David Spade, Dyan Cannon, George Hamilton	Black comedy	NULL	USA
8 Mile	/wiki/8_Mile_(film)	2002	Curtis Hanson	Eminem, Kim Basinger, Brittany Murphy, Mekhi Phifer, Eugene Byrd, Omar Benson Miller	Drama, Musical	Universal Pictures	USA
8 Million Ways to Die	/wiki/8_Million_Ways_to_Die	1986	Hal Ashby	Jeff Bridges, Rosanna Arquette, Andy García	Thriller, Crime	script by Oliver Stone	USA
8 Seconds	/wiki/8_Seconds	1994	John G. Avildsen	Luke Perry, Stephen Baldwin, Cynthia Gibb	Biopic	NULL	USA
8 x 8	/wiki/8_%C3%97_8:_A_Chess_Sonata_in_8_Movements	1957	3 directors	NULL	Experimental	on chess	USA
80,000 Suspects	/wiki/80,000_Suspects	1963	Val Guest	Claire Bloom, Richard Johnson	Drama	NULL	UK
84 Charing Cross Road	/wiki/84_Charing_Cross_Road_(film)	1987	David Jones	Anne Bancroft, Anthony Hopkins	Drama	Entered into the 15th Moscow International Film Festival	UK
84 Charing Cross Road	/wiki/84_Charing_Cross_Road_(film)	1987	David Jones	Anne Bancroft, Anthony Hopkins, Judi Dench	Drama	From James Roose-Evans play	USA
84C MoPic	/wiki/84C_MoPic	1989	Patrick Sheane Duncan	Jonathan Emerson, Nicholas Cascone	Drama	NULL	USA
88 Minutes	/wiki/88_Minutes	2008	Jon Avnet	Al Pacino, Alicia Witt, Leelee Sobieski, Amy Brenneman, Deborah Kara Unger, Benjamin McKenzie, William Forsythe, Neal McDonough	Thriller	TriStar Pictures	USA
8: The Mormon Proposition	/wiki/8:_The_Mormon_Proposition	2010	Reed Cowan	The Church of Jesus Christ of Latter-day Saints' involvement in the 2008 California Proposition 8. Narrated by Dustin Lance Black.	Documentary	Red Flag Releasing	USA
8mm	/wiki/8mm_(film)	1999	Joel Schumacher	Nicolas Cage, Joaquin Phoenix, James Gandolfini, Peter Stormare, Catherine Keener, Anthony Heald	Thriller	NULL	USA
8½ Women	/wiki/8%C2%BD_Women	1999	Peter Greenaway	John Standing	Drama	Entered into the 1999 Cannes Film Festival	UK
9	/wiki/9_(2009_animated_film)	2009	Shane Acker	Elijah Wood, John C. Reilly, Jennifer Connelly, Christopher Plummer, Crispin Glover, Martin Landau	Animated film	Focus Features	USA
9 Full Moons	/wiki/9_Full_Moons	2013	Tomer Almagor	Amy Seimetz, Bret Roberts, Donal Logue	Drama	Clever Creatures	USA
9 Songs	/wiki/9_Songs	2004	Michael Winterbottom	Kieran O'Brien, Margo Stilley	Romantic Drama	NULL	UK
9/Tenths	/wiki/9/Tenths	2006	Bob Degus	Gabrielle Anwar, Henry Ian Cusick	Romance	NULL	USA
92 in the Shade	/wiki/92_in_the_Shade	1975	Thomas McGuane	Peter Fonda, Margot Kidder, Warren Oates, Elizabeth Ashley, Burgess Meredith, Harry Dean Stanton	Drama	from novel by McGuane	USA
99 River Street	/wiki/99_River_Street	1953	Phil Karlson	John Payne, Evelyn Keyes	Film noir	United Artists	USA
99 and 44/100% Dead	/wiki/99_and_44/100%25_Dead	1974	John Frankenheimer	Richard Harris, Edmond O'Brien, Bradford Dillman, Chuck Connors	Crime	Fox	USA
9½ Weeks	/wiki/9%C2%BD_Weeks	1986	Adrian Lyne	Mickey Rourke, Kim Basinger	Drama	3 Razzie nominations	USA
A Bear For Punishment	/wiki/A_Bear_For_Punishment	1951	Chuck Jones	Looney Tunes	Animation	NULL	USA
A Beautiful Mind	/wiki/A_Beautiful_Mind_(film)	2001	Ron Howard	Russell Crowe, Jennifer Connelly, Ed Harris	Biography, Drama	bio of John Forbes Nash, Jr. winner of Academy Award, Golden Globe	USA
A Bedtime Story	/wiki/A_Bedtime_Story	1933	Norman Taurog	Maurice Chevalier, Edward Everett Horton, Helen Twelvetrees	Musical	NULL	USA
A Bell for Adano	/wiki/A_Bell_for_Adano	1945	Henry King	Gene Tierney, John Hodiak, William Bendix	War Drama	20th Century Fox	USA
A Better Life	/wiki/A_Better_Life	2011	Chris Weitz	Demián Bichir, José Julián	Drama	Summit Entertainment	USA
A Better Place	/wiki/A_Better_Place	1997	NULL	Elon Bailey	Drama	NULL	USA
A Better Tomorrow 2	/wiki/A_Better_Tomorrow_2	1987	NULL	Chow-Yun Fat	Action	China	USA
A Big Hand for the Little Lady	/wiki/A_Big_Hand_for_the_Little_Lady	1966	Fielder Cook	Henry Fonda, Joanne Woodward, Jason Robards, Kevin McCarthy, Burgess Meredith, Paul Ford	Western, Comedy	Warner Bros.	USA
A Bill of Divorcement	/wiki/A_Bill_of_Divorcement_(1932_film)	1932	George Cukor	John Barrymore, Billie Burke, Katharine Hepburn	Drama	RKO	USA
A Bill of Divorcement	/wiki/A_Bill_of_Divorcement_(1940_film)	1940	John Farrow	Maureen O'Hara, Adolphe Menjou, Fay Bainter	Drama	Version of A Bill of Divorcement (1932 film)	USA
A Bird in the Head	/wiki/A_Bird_in_the_Head	1946	Edward Bernds	Three Stooges	Short	Columbia	USA
A Blueprint for Murder	/wiki/A_Blueprint_for_Murder	1953	Andrew L. Stone	Joseph Cotten, Jean Peters, Gary Merrill	Thriller	Fox	USA
A Bone for a Bone	/wiki/A_Bone_for_a_Bone	1951	Friz Freleng	Looney Tunes	Animation	NULL	USA
A Boy Called Dad	/wiki/A_Boy_Called_Dad_(film)	2009	Brian Percival	Kyle Ward, Louise Delamere	Drama	30 April	UK
A Boy Named Charlie Brown	/wiki/A_Boy_Named_Charlie_Brown	1969	Bill Meléndez	Peter Robbins	Animated film	National General Pictures	USA
A Boy Named Sue	/wiki/A_Boy_Named_Sue_(film)	2000	Julie Wyman	sex reassignment surgery	Documentary	NULL	USA
A Boy Named Sue	/wiki/A_Boy_Named_Sue_(film)	2001	Julie Wyman	NULL	Documentary	NULL	USA
A Boy and His Dog	/wiki/A_Boy_and_His_Dog_(1975_film)	1975	L. Q. Jones	Don Johnson, Susanne Benton, Jason Robards	scifi	Harlan Ellison story	USA
A Boy, a Girl and a Bike	/wiki/A_Boy,_a_Girl_and_a_Bike	1949	Ralph Smart	John McCallum, Honor Blackman	Comedy	NULL	UK
A Boy... a Girl	/wiki/A_Boy..._a_Girl	1959	John Derek	Dean Paul Martin, Karen Steele	Romance	NULL	USA
A Breath of Scandal	/wiki/A_Breath_of_Scandal	1960	Michael Curtiz	Sophia Loren, Maurice Chevalier, John Gavin	Drama	Paramount	USA
A Bridge Too Far	/wiki/A_Bridge_Too_Far_(1977_film)	1977	Richard Attenborough	Dirk Bogarde, Anthony Hopkins, Maximilian Schell	World War II	NULL	UK
A Bridge Too Far	/wiki/A_Bridge_Too_Far_(film)	1977	Richard Attenborough	Dirk Bogarde, James Caan, Michael Caine, Sean Connery, Edward Fox, Gene Hackman, Anthony Hopkins, Hardy Krüger, Laurence Olivier, Robert Redford, Maximilian Schell, Elliott Gould	War, Action	NULL	USA
A Brief History of Time	/wiki/A_Brief_History_of_Time_(film)	1991	Errol Morris	NULL	Documentary	NULL	USA
A Bronx Tale	/wiki/A_Bronx_Tale	1993	Robert De Niro	Chazz Palminteri, Robert De Niro, Lillo Brancato, Jr.	Drama	based on Palminteri's play	USA
A Brooklyn State of Mind	/wiki/A_Brooklyn_State_of_Mind	1997	Frank Rainone	Vincent Spano, Maria Grazia Cucinotta, Danny Aiello	Crime	NULL	USA
A Bucket of Blood	/wiki/A_Bucket_of_Blood	1959	Roger Corman	Dick Miller, Ed Nelson	Horror	NULL	USA
A Bucket of Blood	/wiki/A_Bucket_of_Blood_(1995_film)	1995	Michael McDonald	Anthony Michael Hall, Paul Bartel	Black comedy	NULL	USA
A Bug's Life	/wiki/A_Bug%27s_Life	1998	John Lasseter	Voices of Dave Foley, Kevin Spacey, Julia Louis-Dreyfus	Comedy	NULL	USA
A Bullet for Joey	/wiki/A_Bullet_for_Joey	1955	Lewis Allen	Edward G. Robinson, George Raft, Audrey Totter	Film noir	American-International	USA
A Bunch of Amateurs	/wiki/A_Bunch_of_Amateurs	2008	Andy Cadiff	Burt Reynolds, Samantha Bond	Comedy	NULL	UK
A Business Affair	/wiki/A_Business_Affair	1994	Charlotte Brandstrom	Christopher Walken, Carole Bouquet	Comedy	Co-production with France, Spain and Germany	UK
A Canterbury Tale	/wiki/A_Canterbury_Tale	1944	Michael Powell, Emeric Pressburger	Eric Portman, Sheila Sim, Dennis Price, Sgt. John Sweet	World War II	NULL	UK
A Certain Smile	/wiki/A_Certain_Smile_(film)	1958	Jean Negulesco	Rossano Brazzi, Joan Fontaine, Bradford Dillman	Drama	based on book by Françoise Sagan	USA
A Challenge for Robin Hood	/wiki/A_Challenge_for_Robin_Hood	1967	C.M. Pennington-Richards	Barrie Ingham, Peter Blythe	Adventure	NULL	UK
A Challenge to Democracy	/wiki/A_Challenge_to_Democracy	1943	NULL	NULL	Propaganda	NULL	USA
A Change of Seasons	/wiki/A_Change_of_Seasons_(film)	1980	Stephen Frears	Shirley MacLaine, Anthony Hopkins, Bo Derek	Romance	Fox	USA
A Child Is Born	/wiki/A_Child_Is_Born_(film)	1939	Lloyd Bacon	Geraldine Fitzgerald, Jeffrey Lynn, Gladys George, Gale Page, Spring Byington	Drama	Warner Bros.	USA
A Child is Waiting	/wiki/A_Child_is_Waiting	1963	John Cassavetes	Burt Lancaster, Judy Garland, Gena Rowlands	Drama	United Artists	USA
A Chorus of Disapproval	/wiki/A_Chorus_of_Disapproval_(film)	1988	Michael Winner	Jeremy Irons, Anthony Hopkins	Comedy	NULL	UK
A Christmas Carol	/wiki/A_Christmas_Carol_(1938_film)	1938	Edwin L. Marin	Reginald Owen, Gene Lockhart, Terry Kilburn	Drama, Fantasy	MGM	USA
A Christmas Carol	/wiki/A_Christmas_Carol_(1997_film)	1997	Stan Phillips	Tim Curry, Whoopi Goldberg voices	Animated	20th Century Fox	USA
A Christmas Carol	/wiki/A_Christmas_Carol_(2009_film)	2009	Robert Zemeckis	Jim Carrey, Gary Oldman, Cary Elwes, Colin Firth	Animation	Based on A Christmas Carol by Charles Dickens	USA
A Christmas Story	/wiki/A_Christmas_Story	1983	Bob Clark	Peter Billingsley, Darren McGavin, Melinda Dillon	Comedy	based on story by Jean Shepherd	USA
A Christmas Story 2	/wiki/A_Christmas_Story_2	2012	Brian Levant	Braeden Lemasters, Daniel Stern, Stacey Travis, Valin Shinyei, David W. Thompson	Family	Warner Bros. Preceded by A Christmas Story (1983)	USA
A Chump at Oxford	/wiki/A_Chump_at_Oxford	1940	Alfred J. Goulding	Stan Laurel, Oliver Hardy, Forrester Harvey	Comedy	Partial remake of From Soup to Nuts\\ (1928 film)	USA
A Cinderella Story	/wiki/A_Cinderella_Story	2004	Mark Rosman	Hilary Duff, Chad Michael Murray, Jennifer Coolidge	Comedy	based on Cinderella	USA
A Circle of Deception	/wiki/A_Circle_of_Deception	1960	Jack Lee	Bradford Dillman, Suzy Parker	Drama	NULL	USA
A Circle of Deception	/wiki/A_Circle_of_Deception	1960	Jack Lee	Bradford Dillman, Suzy Parker	War	NULL	UK
A Civil Action	/wiki/A_Civil_Action_(film)	1998	Steven Zaillian	John Travolta, Robert Duvall, William H. Macy, Tony Shalhoub, Kathleen Quinlan, John Lithgow, Dan Hedaya, Sydney Pollack, James Gandolfini	Drama	from Jonathan Harr book	USA
A Clockwork Orange	/wiki/A_Clockwork_Orange_(film)	1971	Stanley Kubrick	Malcolm McDowell, Patrick Magee, Warren Clarke	Drama	Number 81 in the BFI Top 100 British films.	UK
A Cock and Bull Story	/wiki/A_Cock_and_Bull_Story	2006	Michael Winterbottom	Steve Coogan, Rob Brydon, Keeley Hawes	Comedy	NULL	UK
A Complete History of My Sexual Failures	/wiki/A_Complete_History_of_My_Sexual_Failures	2008	Chris Waitt	NULL	Documentary	NULL	UK
A Congregation of Ghosts	/wiki/A_Congregation_of_Ghosts	2009	Mark Collicott	Edward Woodward, Nicholas Gleaves, Natasha Little	Drama	NULL	UK
A Connecticut Yankee	/wiki/A_Connecticut_Yankee_(film)	1931	David Butler	Will Rogers, Maureen O'Sullivan, Myrna Loy	Comedy	NULL	USA
A Connecticut Yankee in King Arthur's Court	/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court_(1949_film)	1949	Tay Garnett	Bing Crosby, Rhonda Fleming, Cedric Hardwicke, William Bendix	Musical comedy	Paramount; from a story by Mark Twain	USA
A Cop	/wiki/Un_flic	1972	Jean-Pierre Melville	Richard Crenna, Catherine Deneuve	Crime	Allied Artists	USA
A Countess from Hong Kong	/wiki/A_Countess_from_Hong_Kong	1967	Charles Chaplin	Marlon Brando, Sophia Loren	Drama	Chaplin's last film as a director	UK
A Cry from the Streets	/wiki/A_Cry_from_the_Streets	1958	Lewis Gilbert	Max Bygraves, Barbara Murray	Drama	Entered into the 1st Moscow International Film Festival	UK
A Cry in the Dark	/wiki/A_Cry_in_the_Dark	1988	Fred Schepisi	Meryl Streep, Sam Neill	Docudrama	aka Evil Angels[1]	USA
A Cry in the Night	/wiki/A_Cry_in_the_Night_(film)	1956	Frank Tuttle	Natalie Wood, Edmond O'Brien, Raymond Burr	Thriller	Warner Bros.	USA
A Cup of Kindness	/wiki/A_Cup_of_Kindness_(film)	1934	Tom Walls	Tom Walls, Ralph Lynn, Robertson Hare	Comedy	NULL	UK
A Damsel in Distress	/wiki/A_Damsel_in_Distress_(film)	1937	George Stevens	Fred Astaire, Joan Fontaine, Montagu Love	Comedy, Musical	RKO	USA
A Dandy in Aspic	/wiki/A_Dandy_in_Aspic	1968	Anthony Mann	Laurence Harvey, Tom Courtenay	Spy/Thriller	NULL	UK
A Dangerous Method	/wiki/A_Dangerous_Method	2011	David Cronenberg	Keira Knightley, Viggo Mortensen, Michael Fassbender, Vincent Cassel	Historical	Sony Pictures Classics Based on A Most Dangerous Method by John Kerr	UK
A Dangerous Profession	/wiki/A_Dangerous_Profession	1949	Ted Tetzlaff	George Raft, Ella Raines, Pat O'Brien	Film noir	RKO	USA
A Dangerous Woman	/wiki/A_Dangerous_Woman_(1993_film)	1993	Stephen Gyllenhaal	Debra Winger, Gabriel Byrne, Barbara Hershey	Drama	Gramercy	USA
A Dark Reflection	/wiki/A_Dark_Reflection	2015	Tristan Loraine	Georgina Sutcliffe, Rita Ramnani, Marina Sirtis, Stephen Tompkinson, Mark Dymond, Nicholas Day	Thriller	Fact Not Fiction Films	UK
A Dark Truth	/wiki/A_Dark_Truth	2012	Damian Lee	Andy Garcia, Kim Coates, Deborah Kara Unger, Eva Longoria, Forest Whitaker	Thriller	Magnolia Pictures	USA
A Dark Truth	/wiki/A_Dark_Truth	2013	Damian Lee	Andy García, Kim Coates, Deborah Kara Unger, Kevin Durand, Lara Daans, Devon Bostick, Steven Bauer, Al Sapienza, Julio Mechoso, Eva Longoria, Forest Whitaker	Action-thriller	Magnolia Pictures	USA
A Date with Judy	/wiki/A_Date_with_Judy_(film)	1948	Richard Thorpe	Wallace Beery, Jane Powell, Elizabeth Taylor	Musical	MGM	USA
A Date with Your Family	/wiki/A_Date_with_Your_Family	1950	Edward G. Simmel	Ralph Hodges	Short	NULL	USA
A Date with a Dream	/wiki/A_Date_with_a_Dream	1948	Dicky Leeman	Terry-Thomas, Jeannie Carson	Musical/comedy	NULL	UK
A Day Without a Mexican	/wiki/A_Day_Without_a_Mexican	2004	Sergio Arau	Yareli Arizmendi, John Getz, Maureen Flannigan	Comedy	NULL	USA
A Day at the Beach	/wiki/A_Day_at_the_Beach	1970	Simon Hesera	Lily Bacberg, Peter Sellers	Comedy	NULL	USA
A Day at the Beach	/wiki/A_Day_at_the_Beach	1970	Simon Hesera	Mark Burns, Beatie Edney	Drama	NULL	UK
A Day at the Races	/wiki/A_Day_at_the_Races_(film)	1937	Sam Wood	Groucho Marx, Chico Marx, Maureen O'Sullivan	Comedy	MGM	USA
A Day in the Death of Joe Egg	/wiki/A_Day_in_the_Death_of_Joe_Egg_(film)	1972	Peter Medak	Alan Bates, Janet Suzman	Black comedy	NULL	UK
A Defeated People	/wiki/A_Defeated_People	1946	Humphrey Jennings	NULL	Documentary	NULL	UK
A Delicate Balance	/wiki/A_Delicate_Balance_(film)	1973	Tony Richardson	Katharine Hepburn, Paul Scofield, Lee Remick	Drama	based on Edward Albee play	USA
A Different Story	/wiki/A_Different_Story	1978	Paul Aaron	Meg Foster, Perry King, Valerie Curtin	Drama	Embassy	USA
A Dirty Shame	/wiki/A_Dirty_Shame	2004	John Waters	Tracey Ullman, Johnny Knoxville, Selma Blair, Chris Isaak	Comedy	NULL	USA
A Dispatch from Reuter's	/wiki/A_Dispatch_from_Reuter%27s	1940	William Dieterle	Edward G. Robinson, Edna Best, Eddie Albert	Biography	NULL	USA
A Distant Thunder	/wiki/A_Distant_Thunder_(1978_film)	1978	Donald W. Thompson	Patty Dunning	Drama	NULL	USA
A Distant Trumpet	/wiki/A_Distant_Trumpet	1964	Raoul Walsh	Troy Donahue, Suzanne Pleshette	Western	Warner Bros.	USA
A Divine Double Feature	/wiki/A_Divine_Double_Feature	1990	NULL	NULL	NULL	NULL	USA
A Dog of Flanders	/wiki/A_Dog_of_Flanders_(1935_film)	1935	Edward Sloman	Frankie Thomas, O.P. Heggie, Helen Parrish	Drama	NULL	USA
A Dog of Flanders	/wiki/A_Dog_of_Flanders_(1999_film)	1999	Kevin Brodie	Jack Warden, Jon Voight, Cheryl Ladd	Family	NULL	USA
A Doll's House	/wiki/A_Doll%27s_House_(1973_Garland_film)	1973	Patrick Garland	Claire Bloom, Anthony Hopkins	Drama	NULL	UK
A Doll's House	/wiki/A_Doll%27s_House_(1973_Losey_film)	1973	Joseph Losey	Jane Fonda, Edward Fox	Drama	NULL	UK
A Double Life	/wiki/A_Double_Life	1947	George Cukor	Ronald Colman, Shelley Winters	Drama	Universal	USA
A Dozen Summers	/wiki/A_Dozen_Summers	2015	Kenton Hall	Scarlet Hall, Hero Hall, Colin Baker, Ewen MacIntosh, Sarah Warren, Kenton Hall	Comedy	Ballpark Film Distributors	UK
A Dry White Season	/wiki/A_Dry_White_Season	1989	Euzhan Palcy	Donald Sutherland, Marlon Brando, Susan Sarandon, Janet Suzman	Drama	based on Andre Brink novel	USA
A Ducking They Did Go	/wiki/A_Ducking_They_Did_Go	1939	Del Lord	The Three Stooges	Comedy Short	Columbia	USA
A Face in the Crowd	/wiki/A_Face_in_the_Crowd_(film)	1957	Elia Kazan	Andy Griffith, Patricia Neal, Walter Matthau, Lee Remick, Tony Franciosa	Drama	from Budd Schulberg story	USA
A Face in the Fog	/wiki/A_Face_in_the_Fog	1936	Robert F. Hill	Lawrence Gray, June Collyer, Forrest Taylor	Drama, Mystery	NULL	USA
A Family Affair	/wiki/A_Family_Affair_(1937_film)	1937	George B. Seitz	Lionel Barrymore, Spring Byington, Mickey Rooney	Comedy, Drama	MGM	USA
A Family Thing	/wiki/A_Family_Thing	1996	Richard Pearce	Robert Duvall, James Earl Jones	Comedy	NULL	USA
A Fantastic Fear of Everything	/wiki/A_Fantastic_Fear_of_Everything	2012	Chris Hopewell, Crispian Mills	Simon Pegg, Clare Higgins, Amara Karan, Paul Freeman, Alan Drake	Horror Comedy	Universal Pictures Based on Paranoia in the Launderette by Bruce Robinson	UK
A Far Off Place	/wiki/A_Far_Off_Place	1993	Mikael Salomon	Reese Witherspoon, Ethan Embry	Adventure	NULL	USA
A Farewell to Arms	/wiki/A_Farewell_to_Arms_(1932_film)	1932	Frank Borzage	Gary Cooper, Helen Hayes, Adolphe Menjou	Drama, War	Hemingway story	USA
A Farewell to Arms	/wiki/A_Farewell_to_Arms_(1957_film)	1957	Charles Vidor	Rock Hudson, Jennifer Jones	War	from Ernest Hemingway novel	USA
A Feather in His Hare	/wiki/A_Feather_in_His_Hare	1948	Chuck Jones	NULL	Animated short	Warner Bros.	USA
A Fever in the Blood	/wiki/A_Fever_in_the_Blood	1961	Vincent Sherman	Efrem Zimbalist, Jr., Angie Dickinson, Don Ameche	Crime drama	Warner Bros.	USA
A Few Best Men	/wiki/A_Few_Best_Men	2011	Stephan Elliott	Xavier Samuel, Kris Marshall, Kevin Bishop, Rebel Wilson, Olivia Newton-John	Comedy	Icon Film Distribution	UK
A Few Good Men	/wiki/A_Few_Good_Men	1992	Rob Reiner	Tom Cruise, Demi Moore, Jack Nicholson, Kiefer Sutherland, Kevin Bacon	Drama	based on play by Aaron Sorkin	USA
A Field in England	/wiki/A_Field_in_England	2013	Ben Wheatley	Julian Barratt, Peter Ferdinando, Reece Shearsmith, Michael Smiley	Historical Thriller	Film4 Productions	UK
A Fig Leaf for Eve	/wiki/A_Fig_Leaf_for_Eve	1944	Don Brodie	Jan Wiley, Phil Warren, Eddie Dunn	Drama	NULL	USA
A Fine Madness	/wiki/A_Fine_Madness	1966	Irvin Kershner	Sean Connery, Joanne Woodward, Jean Seberg	Comedy, Drama	based on Elliott Baker novel	USA
A Fine Mess	/wiki/A_Fine_Mess_(film)	1986	Blake Edwards	Ted Danson, Howie Mandel	Comedy	Columbia	USA
A Fire Has Been Arranged	/wiki/A_Fire_Has_Been_Arranged	1935	Leslie S. Hiscott	Chesney Allen, Bud Flanagan, Alastair Sim	Comedy	NULL	UK
A Fish Called Wanda	/wiki/A_Fish_Called_Wanda	1988	Charles Crichton	John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin	Comedy	NULL	UK
A Fish Called Wanda	/wiki/A_Fish_Called_Wanda	1988	Charles Crichton	John Cleese, Kevin Kline, Jamie Lee Curtis, Michael Palin	Comedy	Academy Award for Kline	USA
A Force of One	/wiki/A_Force_of_One	1979	Paul Aaron	Chuck Norris, Jennifer O'Neill, Clu Gulager	Action	ACR	USA
A Foreign Affair	/wiki/A_Foreign_Affair	1948	Billy Wilder	Jean Arthur, Marlene Dietrich	Comedy	Paramount	USA
A Foreign Field	/wiki/A_Foreign_Field	1993	Charles Sturridge	Alec Guinness, Leo McKern	Drama	NULL	UK
A Fractured Leghorn	/wiki/A_Fractured_Leghorn	1950	Robert McKimson	Foghorn Leghorn	Animation	NULL	USA
A Free Soul	/wiki/A_Free_Soul	1931	Clarence Brown	Norma Shearer, Lionel Barrymore, Clark Gable	Drama	NULL	USA
